,field_no,soy_type_CD,2021-07-13.tiffevi2_median,2021-07-14.tiffevi2_median,2021-07-15.tiffevi2_median,2021-07-16.tiffevi2_median,2021-07-17.tiffevi2_median,2021-07-18.tiffevi2_median,2021-07-19.tiffevi2_median,2021-07-20.tiffevi2_median,2021-07-21.tiffevi2_median,2021-07-24.tiffevi2_median,2021-07-25.tiffevi2_median,2021-07-26.tiffevi2_median,2021-07-30.tiffevi2_median,2021-07-31.tiffevi2_median,2021-08-02.tiffevi2_median,2021-08-03.tiffevi2_median,2021-08-05.tiffevi2_median,2021-08-06.tiffevi2_median,2021-08-07.tiffevi2_median,2021-08-15.tiffevi2_median,2021-08-20.tiffevi2_median,2021-08-27.tiffevi2_median,2021-08-28.tiffevi2_median,2021-08-31.tiffevi2_median,2021-09-02.tiffevi2_median,2021-09-03.tiffevi2_median,2021-09-06.tiffevi2_median,2021-09-07.tiffevi2_median,2021-09-10.tiffevi2_median,2021-09-12.tiffevi2_median,2021-09-15.tiffevi2_median,2021-09-19.tiffevi2_median,2021-09-21.tiffevi2_median,2021-09-23.tiffevi2_median,2021-09-25.tiffevi2_median,2021-09-27.tiffevi2_median,2021-09-28.tiffevi2_median,2021-10-02.tiffevi2_median,2021-10-03.tiffevi2_median,2021-10-04.tiffevi2_median,2021-10-06.tiffevi2_median,2021-10-07.tiffevi2_median,2021-10-09.tiffevi2_median,2021-10-13.tiffevi2_median,2021-10-14.tiffevi2_median,2021-10-15.tiffevi2_median,2021-10-23.tiffevi2_median,2021-10-24.tiffevi2_median,2021-10-25.tiffevi2_median,2021-10-26.tiffevi2_median,2021-10-28.tiffevi2_median,2021-10-29.tiffevi2_median,2021-11-01.tiffevi2_median,2021-11-02.tiffevi2_median,2021-11-03.tiffevi2_median,2021-11-05.tiffevi2_median,2021-11-06.tiffevi2_median,2021-11-07.tiffevi2_median,2021-11-08.tiffevi2_median,yield_1,geometry
32,34,1.0,1.0,0.9443351498937537,0.8798567581355412,0.8417213995611841,0.802297634218214,0.8377471151557631,0.8642942764098546,0.8523180198907497,0.8136593902184877,0.7941316203427656,0.8215888541991343,0.7480260821878909,0.8380827536467935,0.9167337798247344,1.0630065315530883,1.1881011722254946,1.362926268126342,1.4464333737973984,1.3968192854455426,1.4577503599948878,1.51246245271593,1.58749918215904,1.5939525214727406,1.7183163285761012,1.8565647168992931,1.9106514896317446,1.928800143047645,1.971640226962023,1.9315454000966206,1.8600801228980366,1.8494018524849445,1.8300144014468225,1.8194959480378392,1.776572403011577,1.808870107646295,1.8727817514293204,1.7800698612696404,1.6832976374491764,1.6251134373043445,1.5465786729284599,1.4476933443215223,1.3205003015496046,1.2610795605850467,1.215769037194015,1.1443077023313162,1.083690722710086,1.0339180983303244,0.9949898291920318,0.9280631773551627,0.8616026970284594,0.7847640329704526,0.697547185181143,0.5999521536605302,0.5622234191178014,0.5691803293139469,0.5923583300402246,0.6317574212966345,0.6844079560602401,0.7503099343310411,205.0,"POLYGON ((140.0629275080987 40.29026442752185, 140.0626618738185 40.29047762123921, 140.0631932660858 40.29076514089433, 140.0632008483021 40.29076771217569, 140.0632086679591 40.290766783431, 140.0634223610436 40.29071349781019, 140.0634238878998 40.29071314609152, 140.0634402330721 40.29070968730019, 140.0634441688144 40.29070903697367, 140.0634481756852 40.29070873424641, 140.0634616752702 40.29070830752425, 140.0634669338195 40.29070767194811, 140.0634718821113 40.29070327179195, 140.0635317266876 40.29057675170606, 140.0635328265324 40.29057477012996, 140.0633407901666 40.29049043285382, 140.0633378287964 40.29048897739582, 140.0629275080987 40.29026442752185))"
33,35,1.0,1.0,0.9541999239832764,0.9125330673040333,0.8755738741496537,0.8422616055154017,0.9136043044212506,0.9507718292373282,0.9521227565939338,0.9137180090085333,0.8988994671780248,0.9252009684785585,0.8309424722252352,0.9164201675416305,0.9632425094157303,1.1003511508235737,1.2062481039989692,1.3796369043413719,1.4442362687877852,1.3602735142414615,1.421625232396942,1.4878328312381874,1.5823128037122565,1.5873578944517253,1.7236986393279954,1.8754456997746345,1.946559168489267,1.944367194327853,1.9672039535994361,1.9129148986228584,1.8389793512410961,1.8076570753942327,1.768886290721694,1.7501722194519098,1.684757127818661,1.674795563503106,1.7012524638309838,1.6198813563969408,1.5355336755346656,1.483935312429247,1.4282069231146008,1.3683485075907276,1.2659158066889113,1.2028955288744232,1.145052880793996,1.0600418073687365,0.9854552516838075,0.9212932137392092,0.8675556935349414,0.8115687960672044,0.7577914133412005,0.6957990276165993,0.6255916388934005,0.5471692471716044,0.5244150058209656,0.5288226158200655,0.5559331851637019,0.6057467138518747,0.6692566596592462,0.7464630225858159,,"POLYGON ((140.0619394579138 40.29041387211858, 140.0619419611529 40.29041459492475, 140.0619809330072 40.29042092806943, 140.0620082264671 40.29042227879952, 140.0620312480801 40.29042112974223, 140.062048924969 40.29041676363188, 140.0620786412443 40.29040090003012, 140.0621632935428 40.29034178783527, 140.0621656216222 40.29034029738349, 140.0621681083322 40.29033896562935, 140.0621707352788 40.29033780242365, 140.0621941356324 40.29032844498096, 140.0621972241551 40.29032735166251, 140.0622004358424 40.29032649124421, 140.0622037408254 40.29032587172792, 140.0622071083679 40.29032549887521, 140.0622105071516 40.29032537615354, 140.0622398745014 40.29032540133444, 140.0622433968221 40.29032553934277, 140.0622468835521 40.29032594594891, 140.062250299851 40.29032661708994, 140.062253611582 40.29032754605961, 140.062282644387 40.29033697544773, 140.0622860204984 40.29033823837106, 140.0622892020832 40.29033976906245, 140.0622921530594 40.2903415501625, 140.0624419881969 40.29044233895297, 140.0624440172658 40.29044381711957, 140.0624458868459 40.29044541386451, 140.0624597409037 40.29045823549572, 140.0624616511433 40.29046017465492, 140.0624729763088 40.29047281552283, 140.0624752551211 40.29047573809287, 140.0624901706038 40.29049793439583, 140.0625757464832 40.29044245949421, 140.0628848620191 40.29019649395666, 140.0626870731487 40.29006940575007, 140.0626862588654 40.29007021411655, 140.0626840071908 40.29007223554251, 140.0626815071337 40.29007407783984, 140.0626787828702 40.29007572319305, 140.0626758607447 40.29007715569122, 140.0626727690146 40.29007836148178, 140.0626695375778 40.2900793289044, 140.0626661976831 40.29008004860393, 140.0626627816279 40.29008051362067, 140.0626593224463 40.29008071945783, 140.0626558535894 40.29008066412491, 140.0626524086019 40.29008034815697, 140.0626490207977 40.29007977460952, 140.0626457229374 40.29007894902888, 140.0626425469124 40.29007787939864, 140.0626395234354 40.29007657606231, 140.0626366817441 40.29007505162354, 140.0625827520925 40.29004298178934, 140.0625801208482 40.29004125184419, 140.0625777240949 40.29003933244459, 140.062575584988 40.29003724213423, 140.0625737241937 40.29003500110797, 140.0625721596896 40.29003263101684, 140.0625709065905 40.29003015475867, 140.0625699770029 40.2900275962571, 140.0625693799076 40.29002498023026, 140.0625691210733 40.29002233195208, 140.0625692030005 40.29001967700806, 140.0625696248977 40.2900170410481, 140.0625703826888 40.29001444953867, 140.0625714690527 40.29001192751682, 140.0625728734937 40.29000949934824, 140.0625745824433 40.2900071884919, 140.0625755890926 40.29000609399377, 140.0624424616556 40.28993196773443, 140.0619394579138 40.29041387211858))"
34,38,1.0,1.0,1.02722498618021,1.029606591771201,1.0171588077269011,0.9699971840858901,1.0330709371056428,1.0437881391694896,1.0146097327558674,0.9357026205981825,0.8782520463252558,0.8806270805271605,0.7581100832935195,0.7828634944775468,0.8075238026121196,0.8852570808345428,0.9215751589936718,1.0087605849201924,1.028449878557862,0.9304667017750637,0.9483314469902518,1.0173096616249568,1.1210708209789366,1.1529483764169275,1.2939429742973703,1.447403961429827,1.5336456152635816,1.5346809577623555,1.5403269509803001,1.4798474006808044,1.4312711158405989,1.4259529771651345,1.3783400675654214,1.4040497617997836,1.4224434431094266,1.504257305730962,1.570470456525338,1.5026274379868767,1.4602865835784957,1.4206128529139592,1.388482240026642,1.3638947449165437,1.3478424517459864,1.4274259373151956,1.5221686268496306,1.567246507445131,1.593984387320856,1.6023822664768048,1.5924401449129792,1.5245821853132284,1.4223103469088578,1.3039646304196424,1.1695450358455821,1.0190515631866774,0.9900546096287431,1.0091797997373158,1.0529251742810906,1.1212907332600677,1.2135005241577856,1.3295545469742442,,"POLYGON ((140.0588770550949 40.29294267077847, 140.0593586459161 40.29261061150869, 140.0592085425099 40.29251185893903, 140.0587488672669 40.29283421941328, 140.0588770550949 40.29294267077847))"
35,39,1.0,1.0,0.9924629388374494,1.0503162857240593,1.0844566698206248,1.083566978232964,1.1482423160641118,1.135543786347341,1.1081770711300638,1.0259228101529727,0.9443715271245837,0.9087990187918312,0.7969817015819224,0.8279976888895556,0.8714019431249591,0.9346749532113782,0.9757904197537446,1.0427342314643393,1.059591780294277,0.9643767161631547,0.9546323266117517,1.0055267106401813,1.085507604907174,1.1226007327603542,1.2565712712378312,1.4127764618029204,1.5180981134714193,1.5319408575966946,1.537253671957963,1.4634546078911013,1.3734944079305453,1.3548395970822666,1.286431608218044,1.2824897044329708,1.2809714262044452,1.352458722196592,1.4455976364130063,1.3731781723698886,1.3407656411518598,1.311950176828065,1.2887061109313838,1.2710334434618158,1.2473353878813296,1.3173554156677534,1.4026067238978823,1.449104670821658,1.478663488878963,1.491283178069797,1.48696373839416,1.4304568738316341,1.3418259631489704,1.23801013521264,1.1190093900226423,0.984823727578978,0.954747577936454,0.9679749053942072,1.0044423311854864,1.0641498553102917,1.145408579590194,1.2482185040251925,,"POLYGON ((140.0589412624365 40.29299747172268, 140.0589995585114 40.29304716111561, 140.0594770994657 40.29273164236345, 140.0594585831917 40.29269013265984, 140.0594335503431 40.29266479941229, 140.0589412624365 40.29299747172268))"
36,40,1.0,1.0,1.0605819339895772,0.9929853685793883,0.9361129126311959,0.8741874082539851,0.9355987162497275,0.9700051426935913,0.9459808330049174,0.8880579563540882,0.8461246759316987,0.8710018173802784,0.7504897268675976,0.7966819623882878,0.8104128616560772,0.9067001379090714,0.9766617361788036,1.1219456056578134,1.1578410852016685,1.0520031343445737,1.1137908362820916,1.199910782243019,1.3235098272296772,1.3399047732518443,1.5094090514070082,1.6932058798828942,1.7617363641605237,1.7969670932747952,1.8368481405374533,1.7922893254850447,1.6869806327589767,1.6876324997144792,1.6647250262809425,1.6186336427641883,1.5934800850243083,1.6783545335247558,1.7946325539822165,1.6970353586975522,1.625348718524526,1.6213406938891985,1.5818098468150594,1.5067561773021074,1.4511141349922507,1.4934520702293967,1.5428695858400798,1.538466296055244,1.518706376913823,1.4835898284158162,1.4331166505612245,1.3334455911641117,1.2123691523583753,1.0852439635006008,0.9520700245907884,0.8128473356289376,0.7588765462772417,0.7540002847495803,0.7704260489120558,0.8081538387646686,0.865461451430613,0.9423488869098895,,"POLYGON ((140.0586975862757 40.29351697603479, 140.0594591556083 40.29353769780303, 140.0594615025733 40.29353782174569, 140.0595219757213 40.29354257078098, 140.05953730345 40.29354267351457, 140.0595350598435 40.29341758265532, 140.0595202108874 40.29320255505778, 140.0594902728352 40.29307805683378, 140.0594636620469 40.29304462887032, 140.0594576119979 40.29304597475286, 140.0589289907336 40.29337953726199, 140.0589286250278 40.29337976489904, 140.0587368850487 40.29349749518408, 140.0587338622754 40.29349915848345, 140.0586975862757 40.29351697603479))"
37,41,1.0,1.0,0.9772294929991114,0.9596035580714215,0.9311338953193653,0.8985272295428419,0.9806044215055861,1.0086409709221587,0.9974413859551753,0.9456889107179863,0.9053167739640965,0.9162708204083535,0.7907442241014477,0.8357307661770839,0.8631311553931299,0.9351606620662779,0.9896117083107443,1.1135672606924054,1.136565439674542,1.0268107914201565,1.046635152513774,1.070826738462115,1.1359851571890542,1.1149145239928016,1.2458985886921488,1.4043802965213337,1.5100529782641978,1.5898210206152423,1.6746075920436425,1.6609217353696406,1.5734391871553843,1.592206541650185,1.5598664713357469,1.5486273019622196,1.5282654447748019,1.6022718569532515,1.7289126339742371,1.6289281739011685,1.560489065743661,1.5361044092151435,1.5012369556479024,1.4558867050419382,1.4171118253584327,1.4841253242846684,1.5621880642030888,1.587003283802267,1.5941699738057242,1.5836881342134606,1.5555577650254762,1.4660859421916743,1.350618422035793,1.226803734153554,1.094641878544957,0.9541328552100014,0.8868116750376559,0.8837846638021881,0.9097060651798593,0.96457587917067,1.0383640989510765,1.131070724521079,34.0,"POLYGON ((140.0597122463187 40.29355256986777, 140.0597213463961 40.29367555870533, 140.0597434361447 40.29385238445762, 140.0597434544295 40.29385253528382, 140.0597827689333 40.29418701299445, 140.0597930452397 40.29425476553688, 140.0601072166263 40.29412283815753, 140.0601164800907 40.29411246281557, 140.0601180501648 40.29405167437962, 140.0600678296004 40.2935007019332, 140.0600534217984 40.29346872807608, 140.0600446650268 40.29346190458198, 140.060026099077 40.29346116189295, 140.0597122463187 40.29355256986777))"
38,42,1.0,1.0,0.9257941384967114,0.8443669529865425,0.8035114866021796,0.7608560215621788,0.7863692272402187,0.8132420373471051,0.7992516824103468,0.7602776125462435,0.7196590846626082,0.7323972577944451,0.6269363873127659,0.6804961880333051,0.6889295624220555,0.7620236155336162,0.8181663449250626,0.9504071065360638,0.9809749862889784,0.8775451096732413,0.9421155731909646,0.9998138651654164,1.0954240772300918,1.0959195996652842,1.2459532923384669,1.4201789495272514,1.5149990698904705,1.5849334845599226,1.6602948710150427,1.65282403466214,1.5539584891963107,1.5693340246473053,1.5413722837216985,1.5255321375695405,1.500055671117579,1.5532020789595051,1.6820850107278886,1.585841274453493,1.5191266997339705,1.5028850380080963,1.4801252309237645,1.4508472784809747,1.42650001735206,1.5023108494765067,1.5869488049231515,1.6165681869088433,1.6248425785294387,1.6117719797849375,1.5773563906753403,1.4772016441164262,1.3484274846318556,1.2123789025867249,1.0690558979810338,0.9184584708147825,0.8474600347763146,0.8399063901879295,0.8586777925259672,0.903774241790428,0.9689960419220807,1.054343192920925,,"POLYGON ((140.0609521711553 40.29389109525633, 140.0609008331927 40.29390621812789, 140.0604893603099 40.29408808002587, 140.0604727105742 40.2940988165298, 140.0605067016353 40.29458863993474, 140.0605074355092 40.29458840489259, 140.0606655367438 40.29452310261941, 140.0606677091071 40.29452227782603, 140.0608612273057 40.2944550439934, 140.060932266696 40.2944275670668, 140.0609349448236 40.29442663635571, 140.0609377148708 40.29442587965718, 140.0609836463576 40.2944149619598, 140.0609889404297 40.29440899458666, 140.0609714895776 40.29397070171057, 140.0609567459212 40.29392207589786, 140.0609560303386 40.29391882820397, 140.0609521711553 40.29389109525633))"
39,43,1.0,1.0,0.9592887015998677,0.9058380585071787,0.8609203259550416,0.8213245043361799,0.880432203329444,0.9163460919093597,0.912631953817996,0.8686974490426117,0.8325942558019391,0.8467547700843525,0.7260361952249518,0.7651304129897665,0.7600705259083799,0.8137828538338949,0.861381963984448,0.9634828720288066,0.9850563305808646,0.8731928949940514,0.8950824811398072,0.9294009824258985,0.993407051256557,0.9824626537104292,1.1007693025812728,1.2452479336267916,1.3579340802753739,1.4412062309613534,1.528074679096929,1.5225677401073228,1.4485071471119937,1.472701981300608,1.4321983549726391,1.4337619217875888,1.4167512069659487,1.477137895082498,1.5899160880573142,1.4910049846194127,1.429673075846716,1.3869909659294137,1.350704491988168,1.3208136540229791,1.2985026169943095,1.3810431009834783,1.4768619507836769,1.5203763358580067,1.5432348714695534,1.5454375576183168,1.526984394304297,1.450987909887955,1.3447737636267423,1.2289978049834418,1.103660033958054,0.9687604505505787,0.9007247650049934,0.8936399515552601,0.9201803509439267,0.9803459631709938,1.0600341981534125,1.1592450558911829,,"POLYGON ((140.0598494379641 40.29499175212356, 140.0598574551514 40.29498618398498, 140.0599316369254 40.29493385584103, 140.0599318179037 40.2949337290656, 140.0600548334612 40.29484815589985, 140.0600571409184 40.29484668305125, 140.0601592549603 40.29478695631483, 140.0601922025085 40.29476051226126, 140.0601945828734 40.29475877200964, 140.0601971646321 40.29475720914747, 140.0601999253243 40.29475583727093, 140.0602028409333 40.29475466831479, 140.0602483994669 40.29473842815255, 140.0602959260746 40.2947123183577, 140.0603064142541 40.29468385104406, 140.0603153505594 40.29464799849062, 140.0603179202319 40.29461450751847, 140.0603179634917 40.29461401926922, 140.0603256621914 40.29453740858393, 140.0603263954767 40.29447309610369, 140.0603264176234 40.29447234624167, 140.0603294429756 40.29440889277727, 140.0603298511429 40.29440566525203, 140.0603463473341 40.2943256538841, 140.0603387294023 40.29420511362753, 140.0603346163169 40.29415280457975, 140.0603012107624 40.29417181342838, 140.0602976279965 40.29417360463513, 140.0600277499058 40.29429130872594, 140.0598070294604 40.29440078226778, 140.0598195789871 40.29461977904852, 140.0598413604169 40.2949260431154, 140.0598494379641 40.29499175212356))"
40,44,1.0,1.0,0.9448095210573405,0.8489431621341267,0.7906153773594425,0.7291503339745645,0.7654032779001361,0.8110297916578744,0.8122699515163064,0.7877672471351801,0.7684292889363653,0.7998247970316087,0.6956746665457803,0.7317394921509023,0.7107972605099397,0.7707642228999361,0.8194595588535026,0.9510250998461872,0.9793793580575909,0.8835907781704031,0.9276158574589201,0.9683802635630135,1.048108158490541,1.0422162308788792,1.1846790031246996,1.360680255602307,1.4950409914972111,1.5958883820426275,1.6950279225658995,1.6917460525007613,1.5977069960061083,1.6033099280004521,1.556931013201796,1.5449490556300687,1.5228281193540483,1.591281764939999,1.7054266241536016,1.6014675469465267,1.5230150943762772,1.4787222478313355,1.427234155723183,1.3685508180518189,1.3358913788926694,1.4026518133755508,1.4852899086021871,1.5082480401430693,1.5128555187991453,1.499112344570415,1.4670185174568788,1.380331090614403,1.2693416506523418,1.1524008504555014,1.0295086900238826,0.9006651693574842,0.8159951329933642,0.7978391283464356,0.8159055688073439,0.8701944543760892,0.9419005556601383,1.0310238726594911,,"POLYGON ((140.0593012777512 40.29515807570044, 140.0594126261071 40.29514537575704, 140.0594612256567 40.29513975463661, 140.0594646775698 40.29513948747218, 140.0594681470617 40.29513948118036, 140.0594716005887 40.295139735822, 140.0594750047616 40.2951402489352, 140.0594783266681 40.29514101555902, 140.0594815341915 40.29514202828166, 140.059484596321 40.29514327731192, 140.0594874834511 40.29514475057398, 140.0594901676687 40.29514643382403, 140.0594984383592 40.29515216298405, 140.0595142103132 40.29515297940394, 140.0595740780047 40.29514292111287, 140.0596585618713 40.29511484437761, 140.0596872727143 40.29510508234493, 140.0596980270113 40.29508107857968, 140.0596950624333 40.29503416171848, 140.0596950600248 40.29503412302783, 140.0596607231252 40.294474077279, 140.0596592764639 40.29446517802776, 140.0596557408021 40.29446340396516, 140.05924177125 40.2944837805619, 140.0592391993177 40.29448383517624, 140.059222273695 40.29448372186515, 140.0592090700308 40.29448866688221, 140.0592040744036 40.29449317663472, 140.0592943171838 40.29510701698951, 140.059294348033 40.29510723476538, 140.0593012777512 40.29515807570044))"
41,45,1.0,1.0,0.9973971938662706,0.9355555203643799,0.8840328237792943,0.8320769579509621,0.9064613267866675,0.9506749244239878,0.9468031899756734,0.9144983101486135,0.8937116656999078,0.9264716829925265,0.8140737637094394,0.8672352129846802,0.881809255325074,0.9603070398982991,1.030866676389422,1.1771767941134383,1.214566788357827,1.1096125321856267,1.1606078620855098,1.1989186435810124,1.2722154354183466,1.2585818152611876,1.3992463879845367,1.574890522242793,1.677007354551549,1.770947776256601,1.8677359474407016,1.8551175551146315,1.7398698630489478,1.749648114054235,1.7094109524734515,1.6857850069428937,1.6473126560525213,1.706248212791553,1.8400092590268378,1.7241025972884911,1.6095700455695958,1.554807367871616,1.4891092890526167,1.4124758091125988,1.3407120824141554,1.3706560636165879,1.4406670928727647,1.4387064265981013,1.4234002895675457,1.394748681781098,1.3527516032387572,1.266518436951685,1.1629903178474585,1.0555127166819704,0.9440856334552207,0.828709068167209,0.773481484133501,0.7725731284258109,0.7990428661165608,0.8528906972057507,0.9221360136985566,1.0067788155949782,,"POLYGON ((140.0588030182157 40.29523383436094, 140.0588383034018 40.29523049787923, 140.0589963441058 40.29520106163967, 140.058996512381 40.29520103063153, 140.0591468340058 40.29517362919814, 140.0591506854981 40.29517309794456, 140.0592115808945 40.29516734565573, 140.0590995191917 40.29449197117437, 140.0589651087513 40.29450265841435, 140.0589649703808 40.29450266920536, 140.0588755219763 40.29450950855186, 140.0588717077121 40.29450964122193, 140.0588101057583 40.29450922902178, 140.0587729536419 40.29451303903348, 140.0587495283569 40.29451671916982, 140.0588030182157 40.29523383436094))"
42,46,1.0,1.0,1.0099847913773723,0.970182978600498,0.9311983799519084,0.8789355588176807,0.9573315363976345,0.9946722145430232,0.9864725045239268,0.9474936842391909,0.921501920013398,0.9544347226690374,0.8442879279988528,0.8973218354379625,0.9324029983543949,1.0263724472848101,1.1003414047300282,1.247103916618987,1.2933244302977165,1.204965639432201,1.271744030750413,1.2860219809089937,1.3475469203756427,1.3289248825130606,1.4610862636250779,1.6272580533187258,1.689982004716887,1.7871518525400394,1.8799596039842694,1.8532236306449932,1.7215918759326512,1.7232108410723803,1.6872390971777929,1.657094212853038,1.6193307375111001,1.6891302995565634,1.8363518571305424,1.7261738905983661,1.6327943930196798,1.587087582456129,1.525953461156911,1.4493920291220252,1.372896384799917,1.3931415466001205,1.4356461571304944,1.4248384019406009,1.4026043261011711,1.3689439296122055,1.3238572124737034,1.2328805527767244,1.1262857900509295,1.015499244945856,0.900520917461503,0.7813508075978707,0.7268928497192769,0.7243380583124619,0.7434145938477639,0.784122456325183,0.8403453275881434,0.9120832076366456,101.0,"POLYGON ((140.0580088514689 40.29621338632859, 140.0584284770623 40.29613646369097, 140.0584229355927 40.29612065373423, 140.058246477742 40.29564518570278, 140.0582462815072 40.29564463487183, 140.0581920445798 40.29548580000171, 140.0581322102748 40.29549034781235, 140.0580389870901 40.29550251639093, 140.0577686291422 40.2955577937712, 140.0577790360181 40.29560328270288, 140.0579099338829 40.29591875198425, 140.0579104804959 40.2959202099569, 140.0580088514689 40.29621338632859))"
43,47,1.0,1.0,0.9480660902600381,0.9305580271407182,0.8956336043639396,0.8369825166935257,0.8975078034505642,0.9233670289581811,0.9077949787393917,0.8473373526370408,0.8077660463229573,0.8391574644843391,0.7262387097859807,0.7822940102905108,0.8114676327114551,0.8903066091441426,0.9453475085360804,1.0670677043373882,1.089970762091452,0.9760646137861873,1.0017447040996597,1.0021799145432198,1.0525820228042733,1.0263640182710456,1.1561734931028465,1.32508687809284,1.4417676906608794,1.561566136832494,1.6738632428740114,1.6834473072980758,1.5907874100704993,1.6049965972907296,1.5687976812910043,1.5560340236768078,1.5406254369014079,1.6177836224521611,1.7480684473946775,1.6521100405205418,1.5698644917929585,1.5246125836348778,1.4647423697324955,1.390253850085811,1.3401180776634016,1.3845918775742352,1.4517931187114261,1.4638035351434413,1.4587625396994939,1.436670132379584,1.397526313183712,1.307335412587384,1.1972149367771887,1.0842162976290883,0.9683394951430832,0.8495845293191729,0.7946057067473956,0.7941508118425911,0.8171023384181707,0.8634602864741344,0.9249041716926358,1.0014339940736752,,"POLYGON ((140.057723055962 40.29634601090546, 140.0577231456005 40.29634793558863, 140.057726912836 40.29635518335234, 140.0577665028996 40.29639779693067, 140.0577947298392 40.29642781617084, 140.0578442894796 40.29647845528184, 140.057905825463 40.2965375131031, 140.0580128396028 40.2966370702274, 140.0580144160877 40.29663865216353, 140.0580875741551 40.29671795706168, 140.0580895440316 40.29672034892885, 140.0581594033984 40.29681591806592, 140.0581595579634 40.29681613177504, 140.0582154788621 40.29689428221025, 140.0582408345225 40.29692271860581, 140.0582701233728 40.29694794580627, 140.0583051367757 40.29696903929617, 140.0583584356515 40.29699796221084, 140.0584993982229 40.29687584904605, 140.0582680531273 40.29624831898398, 140.0577400039151 40.29634236587013, 140.057723055962 40.29634601090546))"
44,48,1.0,1.0,0.9103971425611874,0.8787096719293858,0.849223641506848,0.807982447374999,0.8800463021368469,0.9238562954531093,0.941306122975981,0.9092191552096544,0.8817165634685717,0.9076776791256876,0.7936996638822745,0.8374196197378575,0.8519642090116516,0.9167150683056983,0.9744692742975424,1.1111775576815095,1.1395207754344512,1.036784974080127,1.0661719169950752,1.101470744239414,1.1737362557109543,1.158668172503262,1.2978135622126696,1.4720350454386344,1.5947267184284424,1.6925663571313647,1.7902195402453458,1.7707891010314674,1.6556452438730098,1.6618079051315602,1.6095738629902856,1.5927687273154252,1.5639120029019875,1.6399008564888915,1.7776261902358683,1.6674222476035407,1.579414315159578,1.5280303987269186,1.4719405489266053,1.4111447657586378,1.3673819426800036,1.4332978998684933,1.5287480506302316,1.560352390280654,1.5724676744776274,1.5650939032211522,1.5382310765112275,1.4499322014656038,1.3356083951558118,1.2147487130353,1.0873531551040692,0.953421721362119,0.8712038612947155,0.8622655683432515,0.8911957254361965,0.9579943325735498,1.0423023051244265,1.1441196430888259,,"POLYGON ((140.0590355329006 40.2960230839149, 140.0594009655357 40.29596002309557, 140.0594438703723 40.29594996364572, 140.0594612872661 40.29594344063761, 140.0594614337012 40.29593060873348, 140.0592070273781 40.29532488646395, 140.0592065229233 40.29532357191231, 140.0591960539064 40.29529349100355, 140.0589670070445 40.29532958979579, 140.0588209000929 40.29536579882031, 140.0588201160811 40.2953659854305, 140.0587895697311 40.29537295870361, 140.0590355329006 40.2960230839149))"
45,49,1.0,1.0,0.880263211840433,0.8739042711075135,0.853879790943336,0.8132598285437395,0.8919277159321579,0.9299888420920447,0.944442689618711,0.9036085676531527,0.8759558765887382,0.9058724089125301,0.7871374160849527,0.8436168274956873,0.8680191751005508,0.9359662309894494,0.9947489982876498,1.1328025315984593,1.1700574419601841,1.065576942985128,1.1126380588720801,1.1380632423983978,1.1997180903291107,1.1773874776262787,1.3097639035408064,1.4831856287452678,1.5928623811332916,1.7039888667637648,1.8109096643514595,1.8050366791118284,1.6887927201425288,1.6905819261982316,1.6448668502778625,1.6171573761199676,1.5785338740739183,1.637584438924262,1.7709498057298578,1.6629199386124511,1.5746572235924488,1.530143660984345,1.4769728319890463,1.4151447366065522,1.3655958306803466,1.4156320113340135,1.4884330554999845,1.5033968050402882,1.5018853969314891,1.4838988311735877,1.4494371077665837,1.3565571089164392,1.24266525491147,1.124236703400779,1.0012714543843657,0.8737695078622303,0.81091659012346,0.8138677450385651,0.84521655231923,0.9049630119654547,0.9804815089016029,1.0717720431276747,,"POLYGON ((140.0595680981977 40.29591876958055, 140.0595702499698 40.2959191278696, 140.0599432407125 40.29586016601456, 140.0599375650854 40.29581574998338, 140.0598697634646 40.29561352781721, 140.0597460774224 40.29536355487192, 140.0597031348055 40.29536892884497, 140.0596999887968 40.29536921222635, 140.0596968222746 40.29536927842521, 140.0596936607589 40.29536912690806, 140.0596905297293 40.295368758896, 140.0596874544197 40.29536817735494, 140.059635949329 40.29535653652579, 140.0596327446216 40.29535568194085, 140.0596296619454 40.29535459558546, 140.0596267298124 40.29535328750751, 140.0596239753422 40.29535176980554, 140.0596214240113 40.29535005651699, 140.0596190994173 40.29534816348832, 140.0596170230606 40.29534610822836, 140.0596152141456 40.2953439097465, 140.0596136894034 40.29534158837674, 140.0595626223671 40.29525352878851, 140.0595563725247 40.29525348693711, 140.0593087964238 40.29528419084171, 140.0593162104991 40.29530777300469, 140.0595680981977 40.29591876958055))"
